,MWT,MF,PARENT_MWT,SMILES,SUPPLIER_NAME,CATALOG_NUMBER,CAS,CHEMICAL_NAME,MFCD,EMOLECULES_ID,mol,MFC#
35868,196.25,C14H12O,196.25,O=Cc1ccc(Cc2ccccc2)cc1,Alfa Aesar (US),0,,"4-Benzylbenzaldehyde, 97%",MFCD01666418,4358994,<rdkit.Chem.rdchem.Mol object at 0x0000020EE243EEB0>,24
35901,196.25,C14H12O,196.25,Cc1c(C=O)cccc1-c1ccccc1,Aldlab Chemicals,0,,"2-Methyl-[1,1'-biphenyl]-3-carbaldehyde",MFCD11553605,25679799,<rdkit.Chem.rdchem.Mol object at 0x0000020EE2440730>,16
35951,196.63,C10H9ClO2,196.63,Clc1ccc(OCC=C)c(C=O)c1,ChemBridge,4021966,,2-(allyloxy)-5-chlorobenzaldehyde,MFCD03946381,3925878,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24433F0>,12
35963,196.63,C10H9ClO2,196.63,Clc1cc(C=O)ccc1OCC=C,Aldlab Chemicals,0,,"Benzaldehyde,3-chloro-4-(2-propen-1-yloxy)-",MFCD07432493,9895423,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24436F0>,11
36056,197.15,C8H7NO5,197.15,COc1cc(cc(C=O)c1O)[N+]([O-])=O,Alinda Chemical,0,,2-hydroxy-3-methoxy-5-nitrobenzaldehyde,MFCD00017033,507741,<rdkit.Chem.rdchem.Mol object at 0x0000020EE2444E70>,25
36081,197.15,C8H7NO5,197.15,COc1cc(C=O)cc(c1O)[N+]([O-])=O,Vitas M Labs,0,,4-hydroxy-3-methoxy-5-nitrobenzaldehyde,MFCD00007118,529956,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24474F0>,36
36117,197.15,C8H7NO5,197.15,COc1cc(C=O)c(O)c(c1)[N+]([O-])=O,Alinda Chemical,0,,2-hydroxy-5-methoxy-3-nitrobenzaldehyde,MFCD00016640,811670,<rdkit.Chem.rdchem.Mol object at 0x0000020EE2447DF0>,11
36128,197.15,C8H7NO5,197.15,COc1c(O)ccc(C=O)c1[N+]([O-])=O,Accela ChemBio (ASD),0,,4-Hydroxy-3-methoxy-2-nitrobenzaldehyde,MFCD00017020,857893,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24490F0>,34
36171,197.15,C8H7NO5,197.15,COc1cc(C=O)c(cc1O)[N+]([O-])=O,Bio-Farma,0,,4-hydroxy-5-methoxy-2-nitrobenzaldehyde,MFCD00034536,2871252,<rdkit.Chem.rdchem.Mol object at 0x0000020EE2449BB0>,21
36284,197.24,C13H11NO,197.24,Cc1ccc(nc1)-c1ccc(C=O)cc1,AOBChem USA,27783,,4-(5-Methylpyridin-2-yl)benzaldehyde,MFCD17677990,36497257,<rdkit.Chem.rdchem.Mol object at 0x0000020EE244D870>,11
36383,197.66,C10H12ClNO,197.66,CN(CCCl)c1ccc(C=O)cc1,"Combi-Blocks, Inc.",0,,4-((2-Chloroethyl)(methyl)amino)benzaldehyde,MFCD00071777,2724322,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24521B0>,16
36623,198.22,C13H10O2,198.22,O=Cc1cccc(Oc2ccccc2)c1,Aldlab Chemicals,0,,3-Phenoxybenzaldehyde,MFCD00003353,487063,<rdkit.Chem.rdchem.Mol object at 0x0000020EE2459E70>,26
36649,198.22,C13H10O2,198.22,O=Cc1ccc(Oc2ccccc2)cc1,Alfa Aesar (US),0,,"4-Phenoxybenzaldehyde, 98%",MFCD00003383,488597,<rdkit.Chem.rdchem.Mol object at 0x0000020EE245B530>,44
36706,198.22,C13H10O2,198.22,Oc1ccc(cc1)-c1ccccc1C=O,"Combi-Blocks, Inc.",0,,4-(2-Formylphenyl)phenol,MFCD04117373,819771,<rdkit.Chem.rdchem.Mol object at 0x0000020EE245E3B0>,11
36717,198.22,C13H10O2,198.22,O=Cc1ccccc1Oc1ccccc1,Alfa Aesar (US),0,,"2-Phenoxybenzaldehyde, 98%",MFCD00800666,887771,<rdkit.Chem.rdchem.Mol object at 0x0000020EE245E670>,31
36757,198.22,C13H10O2,198.22,Oc1c(C=O)cccc1-c1ccccc1,Key Organics/BIONET,0,,"2-Hydroxy-[1,1'-biphenyl]-3-carbaldehyde",MFCD13192635,36729212,<rdkit.Chem.rdchem.Mol object at 0x0000020EE245F0B0>,13
36799,198.22,C13H10O2,198.22,Oc1ccc(cc1)-c1ccc(C=O)cc1,Toronto Research Chemicals,0,,4-(4-Formylphenyl)phenol,MFCD00804656,45493407,<rdkit.Chem.rdchem.Mol object at 0x0000020EE245FB30>,15
36887,198.24,C9H10O3S,198.24,CCS(=O)(=O)c1ccc(C=O)cc1,Alinda Chemical,0,,4-(ethylsulfonyl)benzaldehyde,MFCD09264545,17117593,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24641B0>,24
36915,198.24,C9H10O3S,198.24,CS(=O)(=O)Cc1ccc(C=O)cc1,Key Organics/BIONET,0,,4-((Methylsulfonyl)methyl)benzaldehyde,MFCD21603748,49258982,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24648B0>,14
37001,198.6,C9H7ClO3,198.6,Clc1cc2COCOc2c(C=O)c1,InterBioScreen,0,,"6-chloro-4H-benzo[d][1,3]dioxine-8-carbaldehyde",MFCD00805987,6138430,<rdkit.Chem.rdchem.Mol object at 0x0000020EE2467E70>,11
37017,198.6,C9H7ClO3,198.6,COC(=O)c1ccc(C=O)c(Cl)c1,"Combi-Blocks, Inc.",0,,Methyl 3-chloro-4-formylbenzoate,MFCD16036862,44391147,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24682B0>,29
37052,198.6,C9H7ClO3,198.6,COC(=O)c1cc(Cl)cc(C=O)c1,Accela ChemBio (ASD),0,,Methyl 3-Chloro-5-formylbenzoate,MFCD22544335,48606461,<rdkit.Chem.rdchem.Mol object at 0x0000020EE2468B70>,17
37069,198.6,C9H7ClO3,198.6,COC(=O)c1ccc(C=O)cc1Cl,"Combi-Blocks, Inc.",0,,Methyl 2-chloro-4-formylbenzoate,MFCD24685927,49851231,<rdkit.Chem.rdchem.Mol object at 0x0000020EE2468FB0>,21
37090,198.6,C9H7ClO3,198.6,COC(=O)c1ccc(Cl)c(C=O)c1,Key Organics/BIONET,0,,methyl 4-chloro-3-formylbenzoate,MFCD16036863,50240997,<rdkit.Chem.rdchem.Mol object at 0x0000020EE246B530>,25
37116,198.6,C9H7ClO3,198.6,COC(=O)c1ccc(Cl)cc1C=O,Princeton BioMolecular Research,0,,methyl 4-chloro-2-formylbenzoate,MFCD25459256,106451028,<rdkit.Chem.rdchem.Mol object at 0x0000020EE246BBB0>,16
37160,198.65,C10H11ClO2,198.65,CCCOc1ccc(Cl)cc1C=O,Alinda Chemical,0,,5-chloro-2-propoxybenzaldehyde,MFCD03422441,848514,<rdkit.Chem.rdchem.Mol object at 0x0000020EE246D6F0>,18
37178,198.65,C10H11ClO2,198.65,CC(C)Oc1ccc(Cl)cc1C=O,Alinda Chemical,0,,5-chloro-2-isopropoxybenzaldehyde,MFCD03422443,848518,<rdkit.Chem.rdchem.Mol object at 0x0000020EE246DB70>,25
37212,198.65,C10H11ClO2,198.65,CCCOc1ccc(C=O)cc1Cl,ChemBridge,4015101,,3-chloro-4-propoxybenzaldehyde,MFCD06246436,28218591,<rdkit.Chem.rdchem.Mol object at 0x0000020EE2470430>,13
37234,198.65,C10H11ClO2,198.65,CC(C)Oc1ccc(C=O)cc1Cl,AOBChem USA,25631,,3-Chloro-4-isopropoxybenzaldehyde,MFCD02629659,38494420,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24709B0>,12
37770,199.13,C9H4F3NO,199.13,FC(F)(F)c1cc(C=O)cc(c1)C#N,"Combi-Blocks, Inc.",0,,3-Formyl-5-(trifluoromethyl)benzonitrile,MFCD22544347,50485155,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24B71F0>,13
37783,199.13,C9H4F3NO,199.13,FC(F)(F)c1cc(ccc1C=O)C#N,Bellen Chem,0,,4-formyl-3-(trifluoromethyl)benzonitrile,MFCD24676075,50485157,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24B7530>,11
37859,199.21,C12H9NO2,199.21,O=Cc1cccc(Oc2ccccn2)c1,Maybridge,0,,3-(pyrid-2-yloxy)benzaldehyde,MFCD03840110,917813,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24C3870>,21
37888,199.21,C12H9NO2,199.21,O=Cc1ccc(Oc2cccnc2)cc1,Chem-Impex,23675,,4-(Pyridin-3-yloxy)benzaldehyde,MFCD03840161,932825,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24C3FB0>,23
37911,199.21,C12H9NO2,199.21,O=Cc1ccccc1Oc1ccccn1,Maybridge,0,,2-(pyrid-2-yloxy)benzaldehyde,MFCD09025852,11467419,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24C65B0>,17
37970,199.21,C12H9NO2,199.21,O=Cc1ccc(Oc2ccccn2)cc1,Maybridge,0,,4-(pyrid-2-yloxy)benzaldehyde,MFCD08435899,299999421,<rdkit.Chem.rdchem.Mol object at 0x0000020EE24C94B0>,14
